Scenario,fault,faultinf,Patient,init_bg,alert,alert_num,hazard_num,sub_TN,sub_FN,sub_TP,sub_FP,sub_TPR, sub_FPR,T2,T3,Reaction time(T3-t2),f1_micro,f1_macro,f1_weighted,Iteration_number,glucose_at_T3,prediction_rate,TN,FN,TP,FP
0,0,N/A,patientB,80,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientB,140,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientB,120,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientB,180,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientB,160,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientB,200,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientJ,180,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientJ,160,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientJ,140,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientJ,100,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientJ,200,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientJ,120,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientJ,80,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientA,120,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientA,200,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientA,140,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientA,160,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientA,80,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientA,100,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientA,180,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientD,200,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientD,180,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientD,80,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientD,100,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientD,120,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientD,160,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientD,140,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientC,180,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientC,80,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientC,200,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientC,140,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientC,160,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientC,120,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientC,100,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientI,100,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientI,80,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientI,140,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientI,180,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientI,120,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientI,160,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
0,0,N/A,patientI,200,N/A,0,0,300,0,0,0,,0.0,N/A,N/A,N/A,0, 1.00,1.00,300,0,0,1, 0,0,0
Total num = 70, alert_num = 0, Hazard num =1,   mttf =, lantecy =, reaction_time=-1.00,                 avg_TN=299.87,avg_TP=0.00,avg_FP=0.00,avg_FN=0.13, f1_micro_avg=0.00, f1_macro_avg=0.99 , f1_weighted_avg=1.00,                 TN=69 (98.6%),TP=0 (0.0%),FP=0 (0.0%),FN=1 (1.4%), F1_micro=0, F1_macro=0.50 , F1_weighted=0.98,                 mttf_std=, lantecy_std=,rectime_std=nan       
