Scenario,fault,faultinf,Patient,init_bg,alert,alert_num,hazard_num,sub_TN,sub_FN,sub_TP,sub_FP,sub_TPR, sub_FPR,T1,T2,T3,Latency(T2-T1),Reaction time(T3-t2),mttf(T3-T1),f1_micro,f1_macro,f1_weighted,Iteration_number,glucose_at_T3,prediction_rate,TN,FN,TP,FP,hazard_msg
17,33,if _>=89 and _<96:||data_to_prepend["glucose"]+=256,patientA,100,N/A,0,0,150,0,0,0,,0.0, 89.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,33,if _>=89 and _<96:||data_to_prepend["glucose"]+=256,patientA,180,N/A,0,0,150,0,0,0,,0.0, 89.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,18,if _>=31 and _<77:||data_to_prepend["glucose"]+=128,patientA,120,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,18,if _>=31 and _<77:||data_to_prepend["glucose"]+=128,patientA,200,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,18,if _>=31 and _<77:||data_to_prepend["glucose"]+=128,patientA,140,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,18,if _>=31 and _<77:||data_to_prepend["glucose"]+=128,patientA,160,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,18,if _>=31 and _<77:||data_to_prepend["glucose"]+=128,patientA,80,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,18,if _>=31 and _<77:||data_to_prepend["glucose"]+=128,patientA,100,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,18,if _>=31 and _<77:||data_to_prepend["glucose"]+=128,patientA,180,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,6,if _>=129 and _<147:||data_to_prepend["glucose"]+=32,patientA,120,N/A,0,0,150,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,6,if _>=129 and _<147:||data_to_prepend["glucose"]+=32,patientA,200,N/A,0,0,150,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,6,if _>=129 and _<147:||data_to_prepend["glucose"]+=32,patientA,140,N/A,0,0,150,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,6,if _>=129 and _<147:||data_to_prepend["glucose"]+=32,patientA,160,N/A,0,0,150,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,6,if _>=129 and _<147:||data_to_prepend["glucose"]+=32,patientA,80,N/A,0,0,150,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,6,if _>=129 and _<147:||data_to_prepend["glucose"]+=32,patientA,100,N/A,0,0,150,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,6,if _>=129 and _<147:||data_to_prepend["glucose"]+=32,patientA,180,N/A,0,0,150,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,8,if _>=129 and _<195:||data_to_prepend["glucose"]+=32,patientA,120,N/A,0,0,150,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,8,if _>=129 and _<195:||data_to_prepend["glucose"]+=32,patientA,200,N/A,0,0,150,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,8,if _>=129 and _<195:||data_to_prepend["glucose"]+=32,patientA,140,N/A,0,0,150,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,8,if _>=129 and _<195:||data_to_prepend["glucose"]+=32,patientA,160,N/A,0,0,150,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,8,if _>=129 and _<195:||data_to_prepend["glucose"]+=32,patientA,80,N/A,0,0,150,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,8,if _>=129 and _<195:||data_to_prepend["glucose"]+=32,patientA,100,N/A,0,0,150,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,8,if _>=129 and _<195:||data_to_prepend["glucose"]+=32,patientA,180,N/A,0,0,150,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,10,if _>=31 and _<110:||data_to_prepend["glucose"]+=64,patientA,120,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,10,if _>=31 and _<110:||data_to_prepend["glucose"]+=64,patientA,200,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,10,if _>=31 and _<110:||data_to_prepend["glucose"]+=64,patientA,140,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,10,if _>=31 and _<110:||data_to_prepend["glucose"]+=64,patientA,160,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,10,if _>=31 and _<110:||data_to_prepend["glucose"]+=64,patientA,80,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,10,if _>=31 and _<110:||data_to_prepend["glucose"]+=64,patientA,100,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,10,if _>=31 and _<110:||data_to_prepend["glucose"]+=64,patientA,180,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,12,if _>=31 and _<158:||data_to_prepend["glucose"]+=64,patientA,120,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,12,if _>=31 and _<158:||data_to_prepend["glucose"]+=64,patientA,200,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,12,if _>=31 and _<158:||data_to_prepend["glucose"]+=64,patientA,140,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,12,if _>=31 and _<158:||data_to_prepend["glucose"]+=64,patientA,160,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,12,if _>=31 and _<158:||data_to_prepend["glucose"]+=64,patientA,80,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,12,if _>=31 and _<158:||data_to_prepend["glucose"]+=64,patientA,100,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,12,if _>=31 and _<158:||data_to_prepend["glucose"]+=64,patientA,180,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,7,if _>=129 and _<168:||data_to_prepend["glucose"]+=32,patientA,120,N/A,0,0,150,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,7,if _>=129 and _<168:||data_to_prepend["glucose"]+=32,patientA,200,N/A,0,0,150,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,7,if _>=129 and _<168:||data_to_prepend["glucose"]+=32,patientA,140,N/A,0,0,150,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,7,if _>=129 and _<168:||data_to_prepend["glucose"]+=32,patientA,160,N/A,0,0,150,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,7,if _>=129 and _<168:||data_to_prepend["glucose"]+=32,patientA,80,N/A,0,0,150,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,7,if _>=129 and _<168:||data_to_prepend["glucose"]+=32,patientA,100,N/A,0,0,150,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,7,if _>=129 and _<168:||data_to_prepend["glucose"]+=32,patientA,180,N/A,0,0,150,0,0,0,,0.0, 129.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,27,if _>=80 and _<139:||data_to_prepend["glucose"]+=192,patientA,120,N/A,0,0,150,0,0,0,,0.0, 80.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,27,if _>=80 and _<139:||data_to_prepend["glucose"]+=192,patientA,200,N/A,0,0,150,0,0,0,,0.0, 80.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,27,if _>=80 and _<139:||data_to_prepend["glucose"]+=192,patientA,140,N/A,0,0,150,0,0,0,,0.0, 80.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,27,if _>=80 and _<139:||data_to_prepend["glucose"]+=192,patientA,160,N/A,0,0,150,0,0,0,,0.0, 80.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,27,if _>=80 and _<139:||data_to_prepend["glucose"]+=192,patientA,80,N/A,0,0,150,0,0,0,,0.0, 80.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,27,if _>=80 and _<139:||data_to_prepend["glucose"]+=192,patientA,100,N/A,0,0,150,0,0,0,,0.0, 80.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,27,if _>=80 and _<139:||data_to_prepend["glucose"]+=192,patientA,180,N/A,0,0,150,0,0,0,,0.0, 80.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,3,if _>=18 and _<153:||data_to_prepend["glucose"]+=32,patientA,120,N/A,0,0,150,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,3,if _>=18 and _<153:||data_to_prepend["glucose"]+=32,patientA,200,N/A,0,0,150,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,3,if _>=18 and _<153:||data_to_prepend["glucose"]+=32,patientA,140,N/A,0,0,150,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,3,if _>=18 and _<153:||data_to_prepend["glucose"]+=32,patientA,160,N/A,0,0,150,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,3,if _>=18 and _<153:||data_to_prepend["glucose"]+=32,patientA,80,N/A,0,0,150,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,3,if _>=18 and _<153:||data_to_prepend["glucose"]+=32,patientA,100,N/A,0,0,150,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,3,if _>=18 and _<153:||data_to_prepend["glucose"]+=32,patientA,180,N/A,0,0,150,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,30,if _>=114 and _<147:||data_to_prepend["glucose"]+=192,patientA,120,N/A,0,0,150,0,0,0,,0.0, 114.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,30,if _>=114 and _<147:||data_to_prepend["glucose"]+=192,patientA,200,N/A,0,0,150,0,0,0,,0.0, 114.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,30,if _>=114 and _<147:||data_to_prepend["glucose"]+=192,patientA,140,N/A,0,0,150,0,0,0,,0.0, 114.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,30,if _>=114 and _<147:||data_to_prepend["glucose"]+=192,patientA,160,N/A,0,0,150,0,0,0,,0.0, 114.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,30,if _>=114 and _<147:||data_to_prepend["glucose"]+=192,patientA,80,N/A,0,0,150,0,0,0,,0.0, 114.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,30,if _>=114 and _<147:||data_to_prepend["glucose"]+=192,patientA,100,N/A,0,0,150,0,0,0,,0.0, 114.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,30,if _>=114 and _<147:||data_to_prepend["glucose"]+=192,patientA,180,N/A,0,0,150,0,0,0,,0.0, 114.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,11,if _>=31 and _<120:||data_to_prepend["glucose"]+=64,patientA,120,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,11,if _>=31 and _<120:||data_to_prepend["glucose"]+=64,patientA,200,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,11,if _>=31 and _<120:||data_to_prepend["glucose"]+=64,patientA,140,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,11,if _>=31 and _<120:||data_to_prepend["glucose"]+=64,patientA,160,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,11,if _>=31 and _<120:||data_to_prepend["glucose"]+=64,patientA,80,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,11,if _>=31 and _<120:||data_to_prepend["glucose"]+=64,patientA,100,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,11,if _>=31 and _<120:||data_to_prepend["glucose"]+=64,patientA,180,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,37,if _>=134 and _<143:||data_to_prepend["glucose"]+=256,patientA,120,N/A,0,0,150,0,0,0,,0.0, 134.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,37,if _>=134 and _<143:||data_to_prepend["glucose"]+=256,patientA,200,N/A,0,0,150,0,0,0,,0.0, 134.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,37,if _>=134 and _<143:||data_to_prepend["glucose"]+=256,patientA,140,N/A,0,0,150,0,0,0,,0.0, 134.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,37,if _>=134 and _<143:||data_to_prepend["glucose"]+=256,patientA,160,N/A,0,0,150,0,0,0,,0.0, 134.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,37,if _>=134 and _<143:||data_to_prepend["glucose"]+=256,patientA,80,N/A,0,0,150,0,0,0,,0.0, 134.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,37,if _>=134 and _<143:||data_to_prepend["glucose"]+=256,patientA,100,N/A,0,0,150,0,0,0,,0.0, 134.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,37,if _>=134 and _<143:||data_to_prepend["glucose"]+=256,patientA,180,N/A,0,0,150,0,0,0,,0.0, 134.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,19,if _>=31 and _<141:||data_to_prepend["glucose"]+=128,patientA,120,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,19,if _>=31 and _<141:||data_to_prepend["glucose"]+=128,patientA,200,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,19,if _>=31 and _<141:||data_to_prepend["glucose"]+=128,patientA,140,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,19,if _>=31 and _<141:||data_to_prepend["glucose"]+=128,patientA,160,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,19,if _>=31 and _<141:||data_to_prepend["glucose"]+=128,patientA,80,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,19,if _>=31 and _<141:||data_to_prepend["glucose"]+=128,patientA,100,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,19,if _>=31 and _<141:||data_to_prepend["glucose"]+=128,patientA,180,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,9,if _>=31 and _<73:||data_to_prepend["glucose"]+=64,patientA,120,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,9,if _>=31 and _<73:||data_to_prepend["glucose"]+=64,patientA,200,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,9,if _>=31 and _<73:||data_to_prepend["glucose"]+=64,patientA,140,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,9,if _>=31 and _<73:||data_to_prepend["glucose"]+=64,patientA,160,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,9,if _>=31 and _<73:||data_to_prepend["glucose"]+=64,patientA,80,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,9,if _>=31 and _<73:||data_to_prepend["glucose"]+=64,patientA,100,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,9,if _>=31 and _<73:||data_to_prepend["glucose"]+=64,patientA,180,N/A,0,0,150,0,0,0,,0.0, 31.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,16,if _>=138 and _<185:||data_to_prepend["glucose"]+=64,patientA,120,N/A,0,0,150,0,0,0,,0.0, 138.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,16,if _>=138 and _<185:||data_to_prepend["glucose"]+=64,patientA,200,N/A,0,0,150,0,0,0,,0.0, 138.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,16,if _>=138 and _<185:||data_to_prepend["glucose"]+=64,patientA,140,N/A,0,0,150,0,0,0,,0.0, 138.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,16,if _>=138 and _<185:||data_to_prepend["glucose"]+=64,patientA,160,N/A,0,0,150,0,0,0,,0.0, 138.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,16,if _>=138 and _<185:||data_to_prepend["glucose"]+=64,patientA,80,N/A,0,0,150,0,0,0,,0.0, 138.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,16,if _>=138 and _<185:||data_to_prepend["glucose"]+=64,patientA,100,N/A,0,0,150,0,0,0,,0.0, 138.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,16,if _>=138 and _<185:||data_to_prepend["glucose"]+=64,patientA,180,N/A,0,0,150,0,0,0,,0.0, 138.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,1,if _>=18 and _<43:||data_to_prepend["glucose"]+=32,patientA,120,N/A,0,0,150,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,1,if _>=18 and _<43:||data_to_prepend["glucose"]+=32,patientA,200,N/A,0,0,150,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,1,if _>=18 and _<43:||data_to_prepend["glucose"]+=32,patientA,140,N/A,0,0,150,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,1,if _>=18 and _<43:||data_to_prepend["glucose"]+=32,patientA,160,N/A,0,0,150,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,1,if _>=18 and _<43:||data_to_prepend["glucose"]+=32,patientA,80,N/A,0,0,150,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
17,1,if _>=18 and _<43:||data_to_prepend["glucose"]+=32,patientA,100,N/A,0,0,150,0,0,0,,0.0, 18.0,N/A,N/A,N/A,N/A,N/A,1.0,1.0,1.0,150,0,0,1,0,0,0,N/A
